Cidade Considerada;Região Administrativa;Ano Óbito;Mês Óbito;Mês Descrição;Sexo;Turno;Tipo Acidente;Tipo Veiculo;Faixa Etária;Idade;Hora Acidente;Tipo Vítima;Tipo Local do Acidente;Dia Semana;Tipo de Via;LAT_(geo);LONG_(geo);Rua / Rodovia;KM Arredondado;Outro Veículo Envolvido
ITAQUAQUECETUBA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;CHOQUE;MOTOCICLETA;0-17;17;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SUZANO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;50-54;53;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
MOGI DAS CRUZES;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;0-17;15;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
SUZANO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;45-49;46;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
BARUERI;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;35-39;35;;NAO DISPONIVEL;NAO DISPONIVEL;SEGUNDA;Vias Municipais;;;;;
BARUERI;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;50-54;51;;NAO DISPONIVEL;PUBLICO;DOMINGO;Vias Municipais;;;;;
SANTANA DE PARNAIBA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;18-24;18;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
COTIA;Metropolitana de São Paulo;2015;1;JANEIRO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;50-54;51;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
COTIA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;25-29;28;;CONDUTOR;PUBLICO;DOMINGO;Rodovias;;;;;
COTIA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;30-34;33;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
EMBU DAS ARTES;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;30-34;34;;NAO DISPONIVEL;NAO DISPONIVEL;QUARTA;Vias Municipais;;;;;
EMBU DAS ARTES;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;35-39;35;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;;;
EMBU DAS ARTES;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;30-34;33;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
JUQUITIBA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;CAMINHAO;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
ITAPECERICA DA SERRA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;NAO DISPONIVEL;NAO DISPONIVEL;0-17;2;;NAO DISPONIVEL;NAO DISPONIVEL;TERÇA;Vias Municipais;;;;;
ITAPECERICA DA SERRA;Metropolitana de São Paulo;2015;1;JANEIRO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;75-79;77;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;;;
ITAPECERICA DA SERRA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;OUTROS;MOTOCICLETA;65-69;65;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
ITAPEVI;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;46;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;CHOQUE;AUTOMOVEL;18-24;23;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;;;
OSASCO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;CAMINHAO;70-74;70;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
SANTANA DE PARNAIBA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;30-34;32;;PEDESTRE;NAO DISPONIVEL;QUARTA;Vias Municipais;;;;;
OSASCO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;35-39;35;;NAO DISPONIVEL;NAO DISPONIVEL;SÁBADO;Vias Municipais;;;;;
OSASCO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;55-59;59;;PEDESTRE;NAO DISPONIVEL;SÁBADO;Vias Municipais;;;;;
ITAPECERICA DA SERRA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MANHA;OUTROS;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
EMBU DAS ARTES;Metropolitana de São Paulo;2015;1;JANEIRO;FEMININO;TARDE;ATROPELAMENTO;PEDESTRE;80 ou mais;80;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;;;
OSASCO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;NOITE;NAO DISPONIVEL;AUTOMOVEL;65-69;69;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
OSASCO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MANHA;NAO DISPONIVEL;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
OSASCO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;25;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
OSASCO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;25;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
BARUERI;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;0-17;16;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
BARUERI;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;25-29;27;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;;;
TABOAO DA SERRA;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;50-54;51;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
CANANEIA;Registro;2015;1;JANEIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;AUTOMOVEL;80 ou mais;84;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
JUQUIA;Registro;2015;1;JANEIRO;NAO DISPONIVEL;MANHA;COLISAO;AUTOMOVEL;45-49;48;;PASSAGEIRO;PUBLICO;DOMINGO;Rodovias;;;;;
MIRACATU;Registro;2015;1;JANEIRO;NAO DISPONIVEL;MANHA;COLISAO;AUTOMOVEL;40-44;41;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
MIRACATU;Registro;2015;1;JANEIRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;50-54;50;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
MIRACATU;Registro;2015;1;JANEIRO;MASCULINO;NAO DISPONIVEL;OUTROS;AUTOMOVEL;25-29;25;;NAO DISPONIVEL;PUBLICO;TERÇA;Rodovias;;;;;
MIRACATU;Registro;2015;1;JANEIRO;MASCULINO;NAO DISPONIVEL;OUTROS;AUTOMOVEL;25-29;29;;NAO DISPONIVEL;PUBLICO;TERÇA;Rodovias;;;;;
PARIQUERA-ACU;Registro;2015;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;75-79;79;;PEDESTRE;PUBLICO;SEGUNDA;Vias Municipais;;;;;
PARIQUERA-ACU;Registro;2015;1;JANEIRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;60-64;61;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
PARIQUERA-ACU;Registro;2015;1;JANEIRO;MASCULINO;MANHA;OUTROS;BICICLETA;0-17;6;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
CUBATAO;Baixada Santista;2015;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEGUNDA;Rodovias;;;;;
GUARUJA;Baixada Santista;2015;1;JANEIRO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;25-29;26;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
GUARUJA;Baixada Santista;2015;1;JANEIRO;FEMININO;TARDE;COLISAO;AUTOMOVEL;25-29;25;;PASSAGEIRO;PUBLICO;QUINTA;Vias Municipais;;;;;
GUARUJA;Baixada Santista;2015;1;JANEIRO;FEMININO;MANHA;ATROPELAMENTO;PEDESTRE;65-69;65;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;;;
GUARUJA;Baixada Santista;2015;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;65-69;67;;NAO DISPONIVEL;NAO DISPONIVEL;QUARTA;Vias Municipais;;;;;
BERTIOGA;Baixada Santista;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;25-29;25;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;;;;;
MONGAGUA;Baixada Santista;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
MONGAGUA;Baixada Santista;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;CAMINHAO;30-34;31;;PASSAGEIRO;PUBLICO;TERÇA;Rodovias;;;;;
MONGAGUA;Baixada Santista;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;70-74;71;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
PERUIBE;Baixada Santista;2015;1;JANEIRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;0-17;13;;PEDESTRE;PUBLICO;SÁBADO;Rodovias;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;60-64;64;;PEDESTRE;PUBLICO;QUINTA;Vias Municipais;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;BICICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;SEXTA;Não Disponível;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;PEDESTRE;30-34;31;;PEDESTRE;PUBLICO;QUARTA;Vias Municipais;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;MOTOCICLETA;55-59;57;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;35-39;37;;NAO DISPONIVEL;PUBLICO;SEXTA;Rodovias;;;;;
SANTOS;Baixada Santista;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;45-49;49;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
SANTOS;Baixada Santista;2015;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;NAO DISPONIVEL;70-74;74;;NAO DISPONIVEL;NAO DISPONIVEL;SEXTA;Vias Municipais;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;70-74;70;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;;;
SAO VICENTE;Baixada Santista;2015;1;JANEIRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;;;
SAO VICENTE;Baixada Santista;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;BICICLETA;18-24;21;;CONDUTOR;PUBLICO;SEGUNDA;Vias Municipais;;;;;
SAO VICENTE;Baixada Santista;2015;1;JANEIRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;0-17;17;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
UBATUBA;São José dos Campos;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;;;
UBATUBA;São José dos Campos;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;60-64;63;;PEDESTRE;PUBLICO;TERÇA;Vias Municipais;;;;;
UBATUBA;São José dos Campos;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;30-34;31;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;;;;;
SAO SEBASTIAO;São José dos Campos;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
SAO SEBASTIAO;São José dos Campos;2015;1;JANEIRO;MASCULINO;TARDE;OUTROS;MOTOCICLETA;0-17;16;;CONDUTOR;PUBLICO;SEGUNDA;Não Disponível;;;;;
SAO SEBASTIAO;São José dos Campos;2015;1;JANEIRO;FEMININO;TARDE;CHOQUE;AUTOMOVEL;80 ou mais;89;;PASSAGEIRO;PUBLICO;QUINTA;Rodovias;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;55-59;58;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
REGISTRO;Registro;2015;1;JANEIRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;40-44;43;;CONDUTOR;PUBLICO;QUINTA;Rodovias;;;;;
ITANHAEM;Baixada Santista;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;45-49;45;;PEDESTRE;PUBLICO;QUINTA;Rodovias;;;;;
ITANHAEM;Baixada Santista;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;NAO DISPONIVEL;NAO DISPONIVEL;;PEDESTRE;PUBLICO;SEXTA;Rodovias;;;;;
ITANHAEM;Baixada Santista;2015;1;JANEIRO;FEMININO;MADRUGADA;ATROPELAMENTO;PEDESTRE;45-49;45;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;;;
ITANHAEM;Baixada Santista;2015;1;JANEIRO;NAO DISPONIVEL;NOITE;ATROPELAMENTO;PEDESTRE;0-17;16;;PEDESTRE;PUBLICO;SÁBADO;Rodovias;;;;;
PRAIA GRANDE;Baixada Santista;2015;1;JANEIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;30-34;30;;NAO DISPONIVEL;NAO DISPONIVEL;QUINTA;Vias Municipais;;;;;
ILHA SOLTEIRA;Araçatuba;2015;1;JANEIRO;MASCULINO;MANHA;CHOQUE;MOTOCICLETA;40-44;41;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
ILHA SOLTEIRA;Araçatuba;2015;1;JANEIRO;NAO DISPONIVEL;TARDE;COLISAO;MOTOCICLETA;45-49;46;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
ILHA SOLTEIRA;Araçatuba;2015;1;JANEIRO;NAO DISPONIVEL;MANHA;OUTROS;AUTOMOVEL;65-69;67;;CONDUTOR;PUBLICO;SEXTA;Não Disponível;;;;;
SAO JOAO DE IRACEMA;Araçatuba;2015;1;JANEIRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;0-17;17;;NAO DISPONIVEL;PUBLICO;SÁBADO;Vias Municipais;;;;;
ARACATUBA;Araçatuba;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;BICICLETA;45-49;45;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
MORUNGABA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;25-29;25;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;;;;;
VARZEA PAULISTA;Campinas;2015;1;JANEIRO;NAO DISPONIVEL;MANHA;NAO DISPONIVEL;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
MONTE ALTO;Ribeirão Preto;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
MONTE ALTO;Ribeirão Preto;2015;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;MOTOCICLETA;30-34;32;;NAO DISPONIVEL;PUBLICO;SÁBADO;Vias Municipais;;;;;
ARARAQUARA;Central;2015;1;JANEIRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;70-74;70;;PEDESTRE;PUBLICO;DOMINGO;Vias Municipais;;;;;
ARARAQUARA;Central;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;22;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
LENCOIS PAULISTA;Bauru;2015;1;JANEIRO;FEMININO;NOITE;OUTROS;AUTOMOVEL;50-54;51;;PASSAGEIRO;PUBLICO;DOMINGO;Vias Municipais;;;;;
PEDERNEIRAS;Bauru;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;40-44;43;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
BARRA BONITA;Bauru;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;BICICLETA;65-69;69;;CONDUTOR;PUBLICO;TERÇA;Vias Municipais;;;;;
JAU;Bauru;2015;1;JANEIRO;MASCULINO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;30-34;32;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
GETULINA;Bauru;2015;1;JANEIRO;MASCULINO;MANHA;OUTROS;AUTOMOVEL;25-29;28;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
PROMISSAO;Bauru;2015;1;JANEIRO;FEMININO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;25-29;29;;PASSAGEIRO;PUBLICO;SÁBADO;Rodovias;;;;;
PROMISSAO;Bauru;2015;1;JANEIRO;FEMININO;NAO DISPONIVEL;COLISAO;AUTOMOVEL;30-34;30;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
BAURU;Bauru;2015;1;JANEIRO;FEMININO;NOITE;ATROPELAMENTO;PEDESTRE;0-17;6;;PEDESTRE;PUBLICO;TERÇA;Vias Municipais;;;;;
JAU;Bauru;2015;1;JANEIRO;MASCULINO;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;18-24;21;;NAO DISPONIVEL;NAO DISPONIVEL;DOMINGO;Vias Municipais;;;;;
JAU;Bauru;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;18-24;24;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
JAU;Bauru;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;0-17;9;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;;;;;
JAU;Bauru;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;AUTOMOVEL;0-17;8;;PASSAGEIRO;PUBLICO;SEGUNDA;Rodovias;;;;;
JAU;Bauru;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;CAMINHAO;40-44;41;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
JAU;Bauru;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;35-39;39;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
CAMPINAS;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;50-54;50;;CONDUTOR;PUBLICO;SÁBADO;Rodovias;;;;;
CAMPINAS;Campinas;2015;1;JANEIRO;MASCULINO;MADRUGADA;NAO DISPONIVEL;MOTOCICLETA;25-29;29;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;;;
VINHEDO;Campinas;2015;1;JANEIRO;MASCULINO;MANHA;ATROPELAMENTO;PEDESTRE;18-24;24;;PEDESTRE;PUBLICO;QUINTA;Rodovias;;;;;
PAULINIA;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
PAULINIA;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;NAO DISPONIVEL;NAO DISPONIVEL;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SOCORRO;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;18-24;21;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
CASA BRANCA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;AUTOMOVEL;50-54;54;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
VALINHOS;Campinas;2015;1;JANEIRO;MASCULINO;MADRUGADA;CHOQUE;NAO DISPONIVEL;30-34;33;;NAO DISPONIVEL;PUBLICO;QUINTA;Vias Municipais;;;;;
VALINHOS;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;25-29;28;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
VALINHOS;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;OUTROS;AUTOMOVEL;50-54;54;;NAO DISPONIVEL;PUBLICO;SEGUNDA;Vias Municipais;;;;;
VALINHOS;Campinas;2015;1;JANEIRO;MASCULINO;MADRUGADA;ATROPELAMENTO;CAMINHAO;50-54;50;;PEDESTRE;PUBLICO;SÁBADO;Vias Municipais;;;;;
PEREIRAS;Sorocaba;2015;1;JANEIRO;FEMININO;TARDE;COLISAO;ONIBUS;18-24;24;;CONDUTOR;PUBLICO;QUARTA;Rodovias;;;;;
PEREIRAS;Sorocaba;2015;1;JANEIRO;FEMININO;TARDE;COLISAO;ONIBUS;50-54;51;;PASSAGEIRO;PUBLICO;QUARTA;Rodovias;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;1;JANEIRO;MASCULINO;NOITE;ATROPELAMENTO;PEDESTRE;30-34;31;;PEDESTRE;PUBLICO;SEXTA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;BICICLETA;75-79;78;;CONDUTOR;PUBLICO;QUARTA;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO JOSE DOS CAMPOS;São José dos Campos;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;MOTOCICLETA;45-49;45;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO JOSE DO RIO PARDO;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;35-39;37;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
ARTUR NOGUEIRA;Campinas;2015;1;JANEIRO;NAO DISPONIVEL;NOITE;COLISAO;AUTOMOVEL;30-34;30;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
ITAPIRA;Campinas;2015;1;JANEIRO;MASCULINO;MADRUGADA;COLISAO;AUTOMOVEL;45-49;46;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
PEDREIRA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;50-54;53;;CONDUTOR;PUBLICO;SEXTA;Rodovias;;;;;
CAMPINAS;Campinas;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;MOTOCICLETA;18-24;23;;CONDUTOR;PUBLICO;SEXTA;Vias Municipais;;;;;
MONTE MOR;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;CHOQUE;MOTOCICLETA;25-29;25;;CONDUTOR;PUBLICO;SEGUNDA;Rodovias;;;;;
ITUPEVA;Campinas;2015;1;JANEIRO;MASCULINO;MANHA;NAO DISPONIVEL;NAO DISPONIVEL;30-34;31;;NAO DISPONIVEL;NAO DISPONIVEL;QUARTA;Rodovias;;;;;
VINHEDO;Campinas;2015;1;JANEIRO;MASCULINO;MANHA;COLISAO;AUTOMOVEL;55-59;57;;CONDUTOR;PUBLICO;TERÇA;Rodovias;;;;;
AMERICANA;Campinas;2015;1;JANEIRO;MASCULINO;TARDE;ATROPELAMENTO;PEDESTRE;45-49;48;;PEDESTRE;PUBLICO;DOMINGO;Rodovias;;;;;
AMERICANA;Campinas;2015;1;JANEIRO;NAO DISPONIVEL;TARDE;COLISAO;OUTROS;18-24;18;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;55-59;57;;PASSAGEIRO;PUBLICO;SÁBADO;Vias Municipais;;;;;
SAO PAULO;Metropolitana de São Paulo;2015;1;JANEIRO;MASCULINO;TARDE;COLISAO;MOTOCICLETA;25-29;26;;CONDUTOR;PUBLICO;SÁBADO;Vias Municipais;;;;;
CAMPO LIMPO PAULISTA;Campinas;2015;1;JANEIRO;FEMININO;NOITE;CHOQUE;MOTOCICLETA;18-24;18;;PASSAGEIRO;PUBLICO;QUINTA;Vias Municipais;;;;;
ITATIBA;Campinas;2015;1;JANEIRO;NAO DISPONIVEL;NOITE;CHOQUE;MOTOCICLETA;18-24;19;;CONDUTOR;PUBLICO;DOMINGO;Vias Municipais;;;;;
LOUVEIRA;Campinas;2015;1;JANEIRO;MASCULINO;NOITE;COLISAO;MOTOCICLETA;18-24;20;;CONDUTOR;PUBLICO;QUINTA;Vias Municipais;;;;;
